      Unnamed: 0                                                        product_name product_price      weight            category                EAN         date_added                                  uuid          removed product_code
257          257                                         Make Your Own Super Spa Set         £7.00       0.7kg  sports-and-leisure      7971741547181         2003-09-21  c211fdc4-473b-4f1a-9492-9ddddeeb6571  Still_avaliable  O7-0932106L
258          258                                     Ultimate Etch Art Creations Set        £12.99       1.3kg  sports-and-leisure      4682224676573         2020-12-18  7b5115f3-c188-454b-b99e-b63612da10dd  Still_avaliable  y0-7158062X
259          259                              Forever Bracelets 2-in-1 Jewellery Set        £12.99       0.9kg  sports-and-leisure      9619886837320         2017-09-22  aff98ba1-4a8d-40c7-abeb-6b609a262e79          Removed  O6-4346558g
260          260                              Crayola Activity Set & Carry Case 75pc        £12.99         1kg  sports-and-leisure      9784936892014         2020-09-18  316bb034-92bf-4ba0-acb6-ea67b99b7c39  Still_avaliable  y8-4503446S
261          261                                                     Sticker Machine        £12.99       3.1kg  sports-and-leisure      4135780702175         1995-05-09  bac99e11-bf0f-4444-bf14-52d9f2beadcf  Still_avaliable  M4-3815928A
262          262                          Play-Doh Mountain of Colours Play Set 20pc        £12.99      1.84kg  sports-and-leisure      7907809865522         1999-06-03  fd818f19-a714-4832-a1f8-5549663d34df  Still_avaliable  h4-7858371J
263          263                                        Crayola Ultimate Light Board        £16.99      1.18kg  sports-and-leisure      2316964534016         2015-01-10  efd08f80-4789-47f0-8145-25f04b62d050  Still_avaliable  b0-6644182J
264          264                                              The Ultimate Slime Kit        £12.99      1.66kg  sports-and-leisure      4823641651495         1996-08-22  840754b0-d952-4eed-b45d-3e8dc29ae104  Still_avaliable  b3-4401464j
265          265                                     Colour Your Own Unicorn Cushion        £12.99      0.47kg  sports-and-leisure      8318401332326         2010-01-19  bc95d697-31c4-4ae0-8b0c-707dc557acb4  Still_avaliable  R2-0063165b
266          266                                                                 NaN           NaN         NaN                 NaN                NaN                NaN                                   NaN              NaN          NaN
267          267                                           Hobby World Pottery Wheel        £12.99      1.16kg  sports-and-leisure      4856841517452         2020-11-19  873b06f2-2831-4102-b621-799011921f9b          Removed  Q6-3862125G
268          268                              Hobby World 2-in-1 Tabletop Art Centre        £12.99       1.1kg  sports-and-leisure      4377281822291         2019-03-15  76b390e3-f1cc-47a5-82b0-bf3eb764a16d  Still_avaliable   v6-913651s
269          269                                  Hobby World Clear PVA Glue - Clear         £1.50     0.365kg  sports-and-leisure      6951920276553         1993-04-30  777c2ca0-e20b-4749-888c-2d1feac3d1ca  Still_avaliable  J3-3889164t
270          270                                   Hobby World Clear PVA Glue - Blue         £1.50     0.365kg  sports-and-leisure      1375838783142         2014-12-27  fe943e7f-274f-4c98-a200-ca0a2fab1a2b  Still_avaliable  u5-5744269p
271          271                                    Hobby World Clear PVA Glue - Red         £1.50     0.365kg  sports-and-leisure       409926668378         2005-11-14  b53bc3fc-4353-4702-9e25-c82c3a567266  Still_avaliable  L9-3714684q
272          272                                 Hobby World Ultimate Brush Set 20pc         £2.50     0.087kg  sports-and-leisure      5464406498994         2011-06-01  e9acb621-305d-4fbc-9b2a-2d42c1f70435  Still_avaliable  k2-4237746P
273          273                               Play-Doh Create It Kit - Makin' Faces         £8.00     0.504kg  sports-and-leisure      9572850951760         2014-07-21  495437e6-84c7-404f-b92e-f8164f201665  Still_avaliable    C7-39386G
274          274                              Play-Doh Create It Kit - Makin' Shapes         £8.00     0.504kg  sports-and-leisure       941672274781         2016-11-29  59f34fc0-460f-49ac-8ca3-633874267416  Still_avaliable  D5-2996795t
275          275                             Play-Doh Create It Kit - Makin' Animals         £8.00     0.504kg  sports-and-leisure      8194443284294         2002-09-07  ee455066-3c64-47b9-974e-b73fef16549f  Still_avaliable  f5-5129374e
276          276                                               Spider-Man Artist Pad         £2.99        480g  sports-and-leisure      1335319641774         2018-08-05  e4865a59-1abf-4bf9-a504-89bc38905008  Still_avaliable  V1-6325418M
277          277                                                 Frozen 2 Artist Pad         £2.99        480g  sports-and-leisure      1562776385716         2009-10-24  31671673-da23-4eab-a45f-e9d7d45e32d1  Still_avaliable  C3-2317408I
278          278                                          Marvel Avengers Artist Pad         £2.99        480g  sports-and-leisure      9741976330234         1998-10-13  c7bdc9d1-9412-492e-9816-735689e1add8  Still_avaliable  E5-3162848k
279          279                                          Disney Princess Artist Pad         £2.99        480g  sports-and-leisure      3902877931623         1999-02-17  395e5849-5106-4196-b59e-7e684f75e563  Still_avaliable  m0-0281207X
280          280                                              Toy Story 4 Artist Pad         £2.99        480g  sports-and-leisure      1843922412129         1999-08-26  13fcd6a9-88e5-486b-9030-0a561573380d  Still_avaliable  s5-3221682A
281          281                                                Peppa Pig Artist Pad         £2.99        480g  sports-and-leisure      7424656233170         1993-03-22  57d14489-3373-482e-88ae-8a03af60aa45  Still_avaliable  M2-6607328s
282          282                                         Make Your Own Super Spa Set         £7.00       0.7kg  sports-and-leisure      4327147483661         2016-06-29  458520c5-28cd-439d-bacc-3bc7b0115a0e  Still_avaliable  L3-6689723Q
283          283                                     Ultimate Etch Art Creations Set        £12.99       1.3kg  sports-and-leisure      8186009318574         2022-09-10  e7024a19-ae54-4071-9444-e2cd5fb47507  Still_avaliable  W5-0741648O
284          284                              Forever Bracelets 2-in-1 Jewellery Set        £12.99       0.9kg  sports-and-leisure       117313054917         2002-07-31  36e76deb-5c64-498a-905f-b6fc83cdf2b7  Still_avaliable  w5-7185702M
285          285                              Crayola Activity Set & Carry Case 75pc        £12.99         1kg  sports-and-leisure      7105883841627         1995-08-14  1c6bbc83-6dc1-4e69-b753-c3f614fba96f  Still_avaliable  h9-3369515G
286          286                                                     Sticker Machine        £12.99       3.1kg  sports-and-leisure      3358581863314         1997-02-09  8c332f1f-705c-4362-a93d-6cce31ecc733  Still_avaliable  T4-8496019A
287          287                          Play-Doh Mountain of Colours Play Set 20pc        £12.99      1.84kg  sports-and-leisure      7422075963098         2018-09-13  f286e03a-4692-42e5-b5af-a39a951b00b7          Removed  D9-4397819z
288          288                                        Crayola Ultimate Light Board        £16.99      1.18kg  sports-and-leisure      2622525021063         1995-04-20  2e698d6b-b367-446f-9755-e058a7ba6c13          Removed  C8-7456792M
289          289                                              The Ultimate Slime Kit        £12.99      1.66kg  sports-and-leisure      6032466120774         2004-01-12  76ad41ac-d2c6-44f8-a391-ad14d6d3395c  Still_avaliable   w6-932326q
290          290                                     Colour Your Own Unicorn Cushion        £12.99      0.47kg  sports-and-leisure      6594221744743         2016-02-16  c5162ef8-957a-4449-ac21-fe324a43019b  Still_avaliable  z5-7457108h
291          291                                         Make Your Own Bath Bomb Set        £12.99       1.4kg  sports-and-leisure      8141386368987         2006-04-16  08cea3ef-5571-44c0-8b1b-a5e7ebfe18f1  Still_avaliable  e8-3991474M
292          292                                           Hobby World Pottery Wheel        £12.99      1.16kg  sports-and-leisure      2336942794133         2019-09-18  cd6a11c2-cc66-4675-8420-738ce5664ae7  Still_avaliable  D1-2864904f
293          293                              Hobby World 2-in-1 Tabletop Art Centre        £12.99       1.1kg  sports-and-leisure      5802442124079         2015-10-05  ee69d791-0fa6-49ff-b816-ae628284415e  Still_avaliable   S1-288157O
294          294                                  Hobby World Clear PVA Glue - Clear         £1.50     0.365kg  sports-and-leisure      4803422080935         2008-04-03  f13fcaf9-a6c8-4c66-92cb-75004265b538  Still_avaliable  J4-3414532J
295          295                                   Hobby World Clear PVA Glue - Blue         £1.50     0.365kg  sports-and-leisure      1358147155091         2018-05-07  60bbab66-0f04-43ff-8dea-68df198f506e  Still_avaliable  d0-3287652j
296          296                                    Hobby World Clear PVA Glue - Red         £1.50     0.365kg  sports-and-leisure      2684954527646         2009-10-20  d954f3ca-0660-4e0d-a539-adf5f5de6c13  Still_avaliable  h4-7279763p
297          297                                 Hobby World Ultimate Brush Set 20pc         £2.50     0.087kg  sports-and-leisure      8476417379572         2000-01-27  d0c688a7-16cc-4b45-9249-6ae996e8f0c3  Still_avaliable  K2-5278453r
298          298           Pedigree Vital Protection Dog Food in Jelly 12pk - Senior         £4.49   12 x 100g                pets      2439834307647         1995-06-25  5ec5a431-7330-4d9e-bf3c-702fc85f6efe  Still_avaliable  d4-9698287C
299          299                             Cesar Country Kitchen Dog Food 8 x 150g         £5.49    8 x 150g                pets      5158002633117         1994-03-22  c379d810-61bf-4ed2-994c-0d3308d5be7b  Still_avaliable  M4-1688574Q
300          300                               Pedigree Puppy Dog Food in Jelly 12pk         £4.49   12 x 100g                pets      5242405808651         2014-05-20  40963728-bdae-48f1-beec-7c6dd0225921  Still_avaliable  J4-5517838n
301          301                                     Pedigree Dog Food in Gravy 12pk         £4.49   12 x 100g                pets      6160542808008         2020-12-20  3109d9e8-56b5-4233-a682-0bcdb38182b0  Still_avaliable  v6-1209149g
302          302                                     Pedigree Dog Food in Jelly 12pk         £4.49   12 x 100g                pets      3928398867180         2006-03-27  28625483-3723-4eaa-9f14-a1a16affbed8  Still_avaliable  C5-0179057G
303          303                                           Chappie Dog Food 6 x 412g         £5.99    6 x 412g                pets      8155594260063         1993-06-30  6b86f83c-fccf-42eb-b1d5-3971915c18a5  Still_avaliable   Z4-535642u
304          304                 Butcher's Puppy Meaty Chunks in Jelly Tins 6 x 400g         £4.35    6 x 400g                pets      9386802556862         2019-06-16  a21e8202-de56-40bf-aee9-1b65989b1030  Still_avaliable  x0-3876046p
305          305           Pedigree Vital Protection Dog Food in Jelly 12pk - Senior         £4.49   12 x 100g                pets      6045981116269         1996-10-12  39ce65ab-d873-4953-a363-af9a705ca1ef  Still_avaliable  O3-6314460b
306          306             Bakers Meaty Meals Adult Small Dry Dog Food Chicken 1kg         £2.75         1kg                pets      6572231179236         1995-04-04  26889866-35a3-48c6-82cf-68286418ea01  Still_avaliable  v0-6461323R
307          307                       Pets Pantry Complete Meaty Chunks Beef 2.75kg         £3.69      2.75kg                pets      4525436759460    2018 October 22  6fc67918-7940-4b1f-bba4-47f3e6dfc578  Still_avaliable  l1-2836416D
308          308                    Pets Pantry Complete Meaty Chunks Chicken 2.75kg         £3.69      2.75kg                pets       836248634543         1997-06-05  2c143250-13af-4e3b-9842-44191bdc081b  Still_avaliable  U4-1666619v
309          309                      Bakers Meaty Meals Adult Dry Dog Food Beef 1kg         £2.75         1kg                pets      4837239752549         2010-10-26  0c002500-5db6-469b-9ac3-49e2cb01b23c  Still_avaliable   y0-901417t
310          310                        Bakers Dry Dog Food Beef with Vegetables 3kg         £6.49         3kg                pets      9223679476773         2019-11-10  9d674d32-34fe-4a23-99e0-fdc29a187731  Still_avaliable  S9-3454769U
311          311                        Bakers Dry Dog Food Chicken & Vegetables 3kg         £6.49         3kg                pets      3417377303837         2017-11-26  0cb262fc-7689-4078-97e4-d1ba37c0fdf8  Still_avaliable  s1-4441992M
312          312                         Webbox Rufus Complete Worker With Beef 15kg         £9.49        15kg                pets      6794264304120         2016-10-03  a4450836-9203-44f8-accc-b53b89922ef8  Still_avaliable  W1-1875110m
313          313                                   Cheese Bone Dog Chew 160g - Large         £7.99        160g                pets      5811410058179         2007-02-14  feccb2c3-65ad-499c-8c18-1b337bd8a783  Still_avaliable   X7-442535f
314          314                                          Misfits Scruffy Bites 180g         £1.29        180g                pets      8847532294932         1997-10-20  38a69dc5-7af9-41eb-bde3-de4189b57d40  Still_avaliable  t1-9172271B
315          315            Happy Sushi Rolls Dog Treats 112g - Fish, Rice & Seaweed         £2.50        112g                pets       600498199134         2014-07-13  ff9e3994-8eda-4e6c-8ba6-a8ff121174d3  Still_avaliable  f6-8624876k
316          316         Happy Sushi Rolls Dog Treats 112g - Chicken, Rice & Seaweed         £2.50        112g                pets      9763492508591         2021-12-25  1a655595-460f-42f3-b22c-aec85e3b6bb9  Still_avaliable  j4-0314630j
317          317                                          POW Roar Some Bites - Duck         £2.19        120g                pets      4196468588689         2022-05-25  397b5ed6-7945-46e3-9a9a-4d8c41448c8e  Still_avaliable  F5-1975931X
318          318                                       POW Roar Some Bites - Chicken         £2.19        120g                pets       544977195951         1997-10-03  f40a8e73-9190-4ecb-b06e-22bb9f91c6c7  Still_avaliable  L7-1973150A
319          319                              Sweetie Paws Pawtisserie Meaty Sweetie         £2.50         96g                pets      1443533542996         2015-08-25  50874bd4-e8dd-4d81-9dee-dcd1e24a9f04  Still_avaliable  G1-4049532Q
320          320                                Sweetie Paws Pawtisserie Meaty Chocs         £2.50         96g                pets      5031037796944         2004-05-19  4d04b808-fc2c-4e4a-b7b2-d4c3608d5769  Still_avaliable  P5-2518814y
321          321                                   Cheese Bone Dog Chew 160g - Large         £7.99        160g                pets      8746712746288         2013-11-15  a4a757eb-dc8d-414d-8d3e-3dca8d38097f  Still_avaliable  n5-0618253m
322          322                                          Misfits Scruffy Bites 180g         £1.29        180g                pets      7624214664754         2004-01-26  b28f376c-406d-4e21-8bfb-f0b84954a49f  Still_avaliable  Z8-5221465y
323          323            Happy Sushi Rolls Dog Treats 112g - Fish, Rice & Seaweed         £2.50        112g                pets      8601122925312         1998-07-27  383479a0-aadc-4093-9d2a-b3f9e4836b0b  Still_avaliable  H9-2399444f
324          324         Happy Sushi Rolls Dog Treats 112g - Chicken, Rice & Seaweed         £2.50        112g                pets      2177209932321         1995-08-23  2730cd16-0164-49de-9965-d504c51b491c  Still_avaliable  C8-4996347O
325          325                                          POW Roar Some Bites - Duck         £2.19        120g                pets      3818432538254         2008-02-11  ff1d73ca-c2f9-4fda-b86b-9088c012476e  Still_avaliable  i0-9101149w
326          326                                       POW Roar Some Bites - Chicken         £2.19        120g                pets      1446770690062         1994-03-17  09148ad4-a515-423d-9b16-e114cf66f312  Still_avaliable  V5-7415195t
327          327                              Sweetie Paws Pawtisserie Meaty Sweetie         £2.50         96g                pets      6489984233149         1997-01-02  59c48345-1126-4623-9c31-986457ca4201  Still_avaliable  B7-1985290t
328          328                                Sweetie Paws Pawtisserie Meaty Chocs         £2.50         96g                pets      8633725296452         1993-12-20  37e999df-1724-4ad9-8a11-6e8bccdbdf3d  Still_avaliable   P9-746276x
329          329                                 Sweetie Paws Pick & Mix Meaty Beans         £2.50        125g                pets      5468878529583         2008-01-23  b8872b22-35cc-4137-8bed-48bd94529409  Still_avaliable  B9-3362817m
330          330                                  Sweetie Paws Pick & Mix Meaty Pops         £2.50        120g                pets       305221989647         2019-03-26  0407f342-1d78-48b6-a77a-b91b36198cce  Still_avaliable  Z1-0882540K
331          331                            Sweetie Paws Bakery Meaty Cookies - Mini         £2.50        110g                pets      3841373842371         2001-03-31  1560a805-026b-4198-8b74-e9d34046d16c          Removed  G9-3744528I
332          332                           Sweetie Paws Bakery Meaty Cookies - Large         £2.50        125g                pets      6374899405869         2021-12-07  0ad30d6d-e6ea-4504-936b-18d8bed97dcd  Still_avaliable   y7-258178W
333          333                                             POW Medium Meaty Twists         £2.50        128g                pets      6911232629676         1994-02-04  3f2955a0-aa96-4d0e-aa57-29cd4d02c308          Removed   H7-080976g
334          334                             POW Jumbo Twists with Meaty Outer Layer         £2.50        128g                pets      7272796150211         1998-12-23  946a3d20-c957-40f0-b02e-c5c8b68980da          Removed  b3-7941371D
335          335                           POW Grillers Flame Grilled Style - T Bone         £2.69        115g                pets      6522737264233         2007-06-29  dbf3e466-3fc4-4518-8222-bf8c3c51c08b  Still_avaliable   n1-391116G
336          336                             POW Grillers Flame Grilled Style - Ribs         £2.69        115g                pets      6253249247062         2005-08-15  a6d92396-6da3-4065-9ac9-635cb2aaace7  Still_avaliable   D9-626214k
337          337                           POW Grillers Flame Grilled Style - Kebabs         £2.69        115g                pets      5574873070521         2006-11-29  a55eba84-be81-4331-972e-8b9f479eca61  Still_avaliable  n9-4696709X
338          338                       POW Grillers Flame Grilled Style - Drumsticks         £2.69        115g                pets      8409278212719         1998-11-30  d2534a3b-5792-4d41-bb26-f01614224d32  Still_avaliable  M4-3981881r
339          339                               POW Buddies Ollie the Pig Porky Tails         £2.19        110g                pets      4139185583490         2021-06-12  e53d30e0-23bd-461a-ac2a-c8eff3073f5c          Removed  v7-0432411Q
340          340                               POW Buddies Molly the Cow Beefy Tails         £2.19        110g                pets      9442497270053         2002-10-20  c025e782-988a-4c4a-b7b4-ed084a0d8b1f  Still_avaliable  D1-4195589x
341          341                                POW Buddies Ollie the Pig Pork Chews         £2.19        120g                pets      4920883603050         2017-01-06  3319b649-e934-4ab2-b47a-acdd55213543  Still_avaliable  p4-0527078J
342          342                                POW Buddies Molly the Cow Beef Chews         £2.19        120g                pets       374214069130         1996-06-07  d163e545-2b99-4edf-9283-74e741e13393  Still_avaliable  K1-9395119b
343          343                                    Pedigree Misfits Wonky Chomp 2pk         £1.29        170g                pets      1447228608462         2008-10-16  cb2d8d03-13ce-4527-bbdd-28e7fe43f965  Still_avaliable  l6-2612405t
344          344      Scooby Snacks Scrappy-Doo Mini Soft Bites 200g - Peanut Butter         £1.50        200g                pets      5726772814090         1998-09-21  1732c291-4010-44d2-aefe-fad60a094d9f  Still_avaliable  i2-0963345M
345          345                                             Dr Barker Pill Pals 80g         £0.39         80g                pets       871391251056         2019-09-27  b3d6dfb4-9c1f-4c10-be2d-05cbf9349b74  Still_avaliable  V1-2405467Q
346          346                                   Gusto Mini Steaks Dog Treats 130g         £2.19        130g                pets      4687634266963         2013-10-23  d65b8088-25db-46aa-9c1e-14c3603767cc  Still_avaliable  H4-0321282m
347          347                                  Gusto Steak Strips Dog Treats 140g         £2.19        140g                pets      2171028162310         2008-08-28  84e7713d-2ab1-4709-8f1e-f57058282928  Still_avaliable  U0-1949242M
348          348                  Doggie Delights Dog Treats 175g - Chicken Dumbbell         £2.00        160g                pets       517285096678         2020-11-23  389e19c9-fda3-4a23-9b00-2bb31ebd7e83  Still_avaliable  g6-1793924c
349          349                   Doggie Delights Dog Treats 175g - Chicken Popcorn         £2.00        160g                pets      9425291170248         2017-03-08  b6d7b327-c832-481b-b21e-8d26dbede8ce  Still_avaliable  X7-6395841j
350          350                       Doggie Delights Dog Treats 190g - Beef Strips         £2.00        160g                pets      4969551834617         2019-09-28  6ae15afc-e704-411a-8d02-9aab21f22ee2  Still_avaliable  h9-3242298G
351          351                    Doggie Delights Dog Treats 190g - Chicken Strips         £2.00        160g                pets      3231078514336         2006-01-02  339df24f-ccde-4681-9b27-9db3ab6a3afe  Still_avaliable  I2-7456957I
352          352                   Doggie Delights Dog Treats 160g - Duck Soft Bones         £2.00        160g                pets       939083088585         1995-12-16  d698c635-b7a3-421b-ad94-eb649fb8868a  Still_avaliable  j6-8803357c
353          353                Doggie Delights Dog Treats 160g - Chicken Soft Bones         £2.00        160g                pets      8899001827592         2017-03-04  e2440884-c9ff-40aa-a613-8ebb55f56b72  Still_avaliable  w9-8679766G
354          354             Doggie Delights Dog Treats 160g - Chicken Jerky Fillets         £2.00        160g                pets      1961028695779         2021-09-07  69e8ea9e-1e7e-4745-9861-7797d6b2e7ea  Still_avaliable  x3-8834246b
355          355            Doggie Delights Dog Treats 160g - Sweet Potato & Chicken         £2.00        125g                pets      8715630733960         1993-10-07  b43ffe4d-d800-474d-a3e1-6115b7edc145  Still_avaliable  v1-5018743H
356          356               Doggie Delights Dog Treats 125g - Mini Chicken Whirls         £2.00        125g                pets      1466107809806         2022-03-24  9f6e9d50-0653-45ae-a2a1-836a369f6c22  Still_avaliable  r7-8691931c
357          357                    Doggie Delights Dog Treats 160g - Chicken Whirls         £2.00        160g                pets      7335098581463         2012-06-29  de11b67c-e994-4a8c-bd00-92bed4c6a427  Still_avaliable  V5-1482697W
358          358                                  Cheese Bone Dog Chew 110g - Medium         £5.99        110g                pets        46961516938         2002-09-13  9cc84d28-0e9c-4491-a875-7c3fb2adffcf  Still_avaliable  x8-4454915Z
359          359                                    Cheese Bone Dog Chew 53g - Small         £2.99         53g                pets      6554721311753         2014-12-17  9ee6038c-4df5-4ef8-bf02-51f9dce831a2  Still_avaliable  O5-3394745G
360          360                                Scooby Snacks Choc Drops 200g - Milk         £1.69        200g                pets      9220765237508         2012-10-14  f07b05c3-e864-436b-9873-6065888fc78e  Still_avaliable  b3-3519408z
361          361                       Scooby Snacks Choc Drops 200g - Peanut Butter         £1.69        200g                pets      2518747934147         2016-01-23  4ef37883-d7ea-4ff9-9e9b-a3d93f5511cd  Still_avaliable  b0-7066821h
362          362                           Pedigree Biscrok Original Dog Treats 500g         £1.39        500g                pets      6374217855215         2016-05-10  dc004c6f-2cfe-4c11-81b7-adbe680878e0  Still_avaliable  v4-7218711A
363          363                         Fisherman's Dog Treats 100g - Salmon Sticks         £1.99        100g                pets      6749122475603         1997-11-13  46860267-9570-4bf3-ac82-6c1b60f26a27  Still_avaliable  T4-1104968U
364          364                        Fisherman's Dog Treats 100g - Salmon Buttons         £1.99        100g                pets      7563185475528         2020-10-21  6900185f-cf6d-4f07-b9f0-aad3c563c86a  Still_avaliable  B9-9367313Z
365          365                    Fisherman's Dog Treats 100g - Mini Salmon Slices         £1.99        100g                pets      2138862015233         2006-05-30  6293e710-ed07-42c1-b933-c4f2fc6a4c8d  Still_avaliable  z2-1921525p
366          366                         Fisherman's Dog Treats 100g - Salmon Slices         £1.99        100g                pets      9223133740563         1994-07-08  a0f22073-25e9-4580-b3c3-490305d8a4d4  Still_avaliable  H5-3106509M
367          367                             Fisherman's Dog Treats 100g - Cod Knots         £1.99        100g                pets      6435776340625         2021-07-21  f8ddee45-61e9-4af6-af4b-bc01581e17ed  Still_avaliable  D0-0783039S
368          368                        Fisherman's Dog Treats 100g - Sushi Twisters         £1.99        100g                pets      7579020701226         2008-05-24  8f629e09-6ac3-4034-94fa-6c3fbde0d73c  Still_avaliable   i3-173396y
369          369                               Scooby Snacks Drumstick Delights 700g         £3.25        700g                pets      3965428278264         2007-09-28  500d5a84-ac46-43a3-bac4-470a60527bbb  Still_avaliable  X7-2906832O
370          370                                 Scooby Snacks Steak Sensations 700g         £3.25        700g                pets      6865512799255         1993-03-03  91425b04-8918-405a-a1f8-41535d54a86d  Still_avaliable  w5-2396152m
371          371                                Reward Dog Treats 700g - Chewy Bones         £3.25        700g                pets      2921440326902         2021-05-14  8710ff3e-94e0-4f7e-94e9-48d1621eae8f  Still_avaliable  A2-5341321F
372          372                              Reward Dog Treats 700g - Crunchy Bones         £3.25        700g                pets      7952393612748         2007-07-01  03f01676-7c4e-46e9-ba82-33790d54857a  Still_avaliable  z7-7049475q
373          373                          Purina Go-Cat Food - Chicken & Turkey 750g         £1.99        750g                pets      9736286832035         2018-05-23  8774016c-da76-44ef-bd67-32edaf842577  Still_avaliable  r6-4636940C
374          374                            Purina Go-Cat Food - Herring & Tuna 750g         £1.99        750g                pets      4392343551834         1997-03-02  f356cf20-aa46-42c3-8c11-8f281b709a04  Still_avaliable   g9-243795T
375          375                            Purina Go-Cat Food - Duck & Chicken 750g         £1.99        750g                pets      6321530903550         2018-03-05  2bbdad92-ee84-4e14-aede-978d644d848e  Still_avaliable  u6-6603541r
376          376                          Purina Go-Cat Food - Chicken & Turkey 750g         £1.99        750g                pets      8443272858283         1996-11-27  fcf2482b-e5aa-4efa-94a7-9e43d7c00596  Still_avaliable  R9-9573817x
377          377                          Purina Go-Cat Food - Chicken & Turkey 750g         £1.99        750g                pets      6728280618183         2003-12-19  5d30905f-194e-4c85-ba6f-50b4761a0c2a  Still_avaliable  r9-7143716n
378          378                                   Purina One Cat Food - Salmon 800g         £4.29        800g                pets      9208447535760         2021-04-04  9bd8d699-6c1c-493b-8fd0-1d04085dc3e2  Still_avaliable  U4-4281637R
379          379                                  Purina One Cat Food - Chicken 800g         £4.29        800g                pets      4614695154656         1998-09-13  d116bf64-6e2f-4e4c-91de-bdf5d9a3e72f  Still_avaliable  Q3-4565736d
380          380                                        Iams Cat Food - Chicken 800g         £4.69        800g                pets      5924701342731         2015-10-18  ae66569f-abc6-488d-b368-96c9a4fbf520  Still_avaliable  f5-6735348f
381          381                   Sheba Classics Ocean Selection in Terrine 8 x 85g         £3.49     8 x 85g                pets      5864355297349         2014-01-01  96f4d10f-1cb0-4898-b170-8dcd54c78f05  Still_avaliable  I3-7208040s
382          382                      Classic Jumbo Pack Cat Food in Jelly 40 x 100g        £10.99   40 x 100g                pets      3610175997493         2003-09-03  003e2c32-2d88-4ace-9d3c-97863fb62959  Still_avaliable  Y9-9993954b
383          383                  Sheba Classics Ocean Selection in Terrine 12 x 85g         £4.29    12 x 85g                pets      7913138139807         2006-12-10  e35ab52e-f5db-4e96-b8c0-a9393a5e33a8  Still_avaliable  s3-7992277H
384          384                   Sheba Classics Ocean Selection in Terrine 8 x 85g         £3.49     8 x 85g                pets      8297142436817         2015-04-29  9df3a039-6cbd-4160-aa45-5f482b236c69  Still_avaliable   m4-507493i
385          385                      Classic Jumbo Pack Cat Food in Jelly 40 x 100g        £10.99   40 x 100g                pets      4130594949815         2011-12-08  99cf7bf2-a611-4273-8aac-f426db6c863c  Still_avaliable  H5-5776855X
386          386                  Sheba Classics Ocean Selection in Terrine 12 x 85g         £4.29    12 x 85g                pets      7407445491692         1993-04-22  e4b978ae-fe4d-4118-a9f8-f8cbd8ff1c71  Still_avaliable  i3-7714502N
387          387                      Whiskas Dentabites Cat Treats with Chicken 50g         £1.15         50g                pets      3234205162127         2012-07-27  1a4394b9-bb9e-444b-b736-f674eec0aedf  Still_avaliable  T7-4222800v
388          388                          Garfield Supremies 300g - Chicken & Cheese         £3.25        300g                pets      7034206701310         1993-04-23  5d935ce2-6a0e-400d-b59a-1c8fe91fda06  Still_avaliable  Y1-8673953Z
389          389                                    Garfield Supremies 300g - Salmon         £3.25        300g                pets      9479565471784         2008-01-03  e096dca3-e20a-459d-95d2-897402136d8f  Still_avaliable  q4-3392016N
390          390                                    Pedigree Christmas Gift Box 512g         £4.00        512g                pets      2035283964501         2004-11-25  5bd5c5fe-b4f2-4998-aef8-233dd4aed2b5  Still_avaliable  P7-2304998Q
391          391                                  Lokken 2 Cube Shelving Unit - Grey        £12.00       5.6kg            homeware      7674884459976         2003-06-22  af6ea4a5-a5df-4f18-b1a0-04f38488d87f          Removed  v6-7335460G
392          392                                                  Maine Ladder Shelf        £35.00       6.4kg            homeware      4504579162306         1997-09-03  00a652ef-dd0f-4a54-8527-e2d3f393c6fe  Still_avaliable  c1-0406518X
393          393                           Lokken 4 Cube Basket Storage Unit - White        £25.00        10kg            homeware      8222851659578         1997-01-19  6b4783c6-0bf1-40a4-bfbc-608e9bf79ccf  Still_avaliable  c6-3043220R
394          394                                                 Lokken Shoe Storage        £38.00      14.8kg            homeware      6943579560459         2022-01-01  33ee9262-d6ea-4b55-a7a9-7b58703edf97  Still_avaliable   l5-674136u
395          395                                 Lokken Floating Shelf 100cm - Black        £15.00       2.9kg            homeware      5395203197165         2003-09-27  373769df-736d-4a02-9816-6ed39d4ced94  Still_avaliable  B1-9444194L
396          396                                Maine 3 Tier Corner Shelving - White        £15.00       2.4kg            homeware      5838510531388         2021-06-06  3003473e-bcc2-483f-8e40-a330115c4a4f  Still_avaliable  R0-3431707o
397          397                                    Tromso Round Multi-Section Shelf        £18.00       1.7kg            homeware      5069000520593         2007-11-24  60757e24-a0c5-47d5-a16e-e8bb778c04e8  Still_avaliable  u2-5519288i
398          398                                 Lokken Floating Shelf 100cm - White        £15.00       2.9kg            homeware      4679790788212         2020-04-15  58e1d508-6d18-4fbc-b0b7-6a6867ff8472  Still_avaliable  N9-5137958D
399          399                                   Lokken Floating Shelf 100cm - Oak        £15.00       2.9kg            homeware      8810174613935         2015-02-08  53bfbf06-2704-4e8c-9795-e10e061ec07d  Still_avaliable  M6-2363183N
400          400                                Lokken 2 Cube Basket Storage - White        £15.00         6kg            homeware      9533632121993         2005-07-28  f6c633cd-a532-42c4-b261-3ae65e98c17e  Still_avaliable   w5-905217P
